epoch,total_epochs,step,steps_per_epoch,global_step,lr,time_val,time_avg,loss_val,loss_avg,grad_val,grad_avg,mem_mb,num_ranks_used
55,100,300,823,45565,0.000725,1.4596,1.4613,0.15455000000000002,0.15875,0.0441,0.0518,18670.0,2
55,100,400,823,45665,0.000725,1.4632,1.4613,0.1628,0.15865,0.0664,0.0498,18670.0,2
55,100,500,823,45765,0.000725,1.4612,1.4615,0.1558,0.15865,0.0638,0.0499,18670.0,2
55,100,600,823,45865,0.000725,1.4593,1.4613,0.1609,0.15865,0.0589,0.0502,18670.0,2
55,100,700,823,45965,0.000725,1.4592,1.4611,0.1588,0.15865,0.0413,0.051,18670.0,2
55,100,800,823,46065,0.000725,1.4601,1.4609,0.156,0.15865,0.0411,0.0505,18670.0,2
56,100,0,823,46088,0.000725,2.55165,2.55165,0.15945,0.15945,0.0411,0.0411,18670.0,2
56,100,100,823,46188,0.000725,1.4598,1.46955,0.15865,0.1585,0.0353,0.0525,18670.0,2
56,100,200,823,46288,0.000725,1.4591,1.4647000000000001,0.16044999999999998,0.15835,0.0337,0.0499,18670.0,2
56,100,300,823,46388,0.000725,1.461,1.4631,0.15915,0.15839999999999999,0.0558,0.0494,18670.0,2
56,100,400,823,46488,0.000725,1.4627,1.46275,0.1628,0.15835,0.057,0.0503,18670.0,2
56,100,500,823,46588,0.000725,1.4605,1.46255,0.15635,0.15844999999999998,0.0364,0.0503,18670.0,2
56,100,600,823,46688,0.000725,1.4617,1.46235,0.15925,0.15844999999999998,0.0351,0.0504,18670.0,2
56,100,700,823,46788,0.000725,1.4598,1.4620000000000002,0.15845,0.15845,0.0382,0.051,18670.0,2
56,100,800,823,46888,0.000725,1.4604,1.4618,0.15510000000000002,0.15845,0.0419,0.051,18670.0,2
57,100,0,823,46911,0.000725,2.0387,2.0387,0.16344999999999998,0.16344999999999998,0.0785,0.0785,18670.0,2
57,100,100,823,47011,0.000725,1.4628,1.4658,0.15385,0.15860000000000002,0.0762,0.0561,18670.0,2
57,100,200,823,47111,0.000725,1.4617,1.4640499999999999,0.15885,0.15839999999999999,0.0472,0.0565,18670.0,2
57,100,300,823,47211,0.000725,1.4614,1.4634,0.1617,0.15825,0.0484,0.0544,18670.0,2
57,100,400,823,47311,0.000725,1.4624,1.4629,0.15935,0.1583,0.0402,0.0526,18670.0,2
57,100,500,823,47411,0.000725,1.4604,1.4625,0.15739999999999998,0.15825,0.039,0.0513,18670.0,2
57,100,600,823,47511,0.000725,1.4611,1.4621,0.1563,0.1582,0.0271,0.0512,18670.0,2
57,100,700,823,47611,0.000725,1.4607,1.4619,0.15865,0.1582,0.0289,0.0509,18670.0,2
57,100,800,823,47711,0.000725,1.4621,1.4619,0.15605000000000002,0.15815,0.0543,0.0506,18670.0,2
58,100,0,823,47734,0.000725,2.0543,2.0543,0.1531,0.1531,0.0515,0.0515,18670.0,2
58,100,100,823,47834,0.000725,1.4628,1.4667,0.15615,0.158,0.112,0.055,18670.0,2
58,100,200,823,47934,0.000725,1.4613,1.4641,0.15925,0.15805,0.0351,0.0507,18670.0,2
58,100,300,823,48034,0.000725,1.46,1.4628,0.15815,0.15789999999999998,0.0371,0.049,18670.0,2
58,100,400,823,48134,0.000725,1.4589,1.4621,0.15539999999999998,0.15795,0.0461,0.0503,18670.0,2
58,100,500,823,48234,0.000725,1.4617499999999999,1.4617,0.1582,0.15794999999999998,0.0568,0.0503,18670.0,2
58,100,600,823,48334,0.000725,1.4613,1.4617,0.16315,0.15795,0.0275,0.0496,18670.0,2
58,100,700,823,48434,0.000725,1.4612,1.4617,0.1587,0.15795,0.0411,0.0499,18670.0,2
58,100,800,823,48534,0.000725,1.462,1.4616,0.1603,0.15794999999999998,0.042,0.0503,18670.0,2
59,100,0,823,48557,0.000725,1.9758499999999999,1.9758499999999999,0.156,0.156,0.0492,0.0492,18670.0,2
59,100,100,823,48657,0.000725,1.4612,1.4656,0.16265000000000002,0.15760000000000002,0.0492,0.0534,18670.0,2
59,100,200,823,48757,0.000725,1.46,1.4632,0.16010000000000002,0.15775,0.0698,0.0521,18670.0,2
59,100,300,823,48857,0.000725,1.4595,1.4624,0.1626,0.15765,0.0333,0.0508,18670.0,2
59,100,400,823,48957,0.000725,1.4599,1.462,0.1585,0.15760000000000002,0.0312,0.0525,18670.0,2
59,100,500,823,49057,0.000725,1.4631500000000002,1.4621,0.15339999999999998,0.15765,0.0396,0.0513,18670.0,2
59,100,600,823,49157,0.000725,1.4649,1.4623499999999998,0.1524,0.15755,0.0354,0.0507,18670.0,2
59,100,700,823,49257,0.000725,1.4635500000000001,1.4624,0.15760000000000002,0.15765,0.0552,0.0513,18670.0,2
59,100,800,823,49357,0.000725,1.4589500000000002,1.4623,0.15715,0.15755,0.0484,0.0502,18670.0,2
60,100,0,823,49380,0.000725,1.96845,1.96845,0.15955,0.15955,0.0375,0.0375,18670.0,2
60,100,100,823,49480,0.000725,1.46,1.466,0.15345,0.157,0.0444,0.0487,18670.0,2
60,100,200,823,49580,0.000725,1.46,1.4635,0.15695,0.157,0.043,0.0496,18670.0,2
60,100,300,823,49680,0.000725,1.4615,1.4625,0.15560000000000002,0.1571,0.0573,0.0492,18670.0,2
60,100,400,823,49780,0.000725,1.4628,1.4626,0.15894999999999998,0.1572,0.0925,0.0481,18670.0,2
60,100,500,823,49880,0.000725,1.4613,1.4626,0.1578,0.1572,0.0463,0.0483,18670.0,2
60,100,600,823,49980,0.000725,1.4621499999999998,1.4624,0.155,0.1572,0.0703,0.0485,18670.0,2
60,100,700,823,50080,0.000725,1.4599,1.4622,0.1604,0.1572,0.0751,0.0487,18670.0,2
60,100,800,823,50180,0.000725,1.4588,1.462,0.15855,0.15715,0.0341,0.0494,18670.0,2
61,100,0,823,50203,0.000725,2.5610999999999997,2.5610999999999997,0.16305,0.16305,0.0403,0.0403,18670.0,2
61,100,100,823,50303,0.000725,1.4593,1.4705499999999998,0.16149999999999998,0.1572,0.0487,0.0531,18670.0,2
61,100,200,823,50403,0.000725,1.4604499999999998,1.46525,0.1609,0.15685,0.0325,0.0514,18670.0,2
61,100,300,823,50503,0.000725,1.4594,1.4635500000000001,0.1591,0.15695,0.071,0.0505,18670.0,2
61,100,400,823,50603,0.000725,1.4602,1.46265,0.1553,0.15705000000000002,0.0421,0.0502,18670.0,2
61,100,500,823,50703,0.000725,1.46115,1.46205,0.15715,0.157,0.0323,0.0499,18670.0,2
61,100,600,823,50803,0.000725,1.4592,1.46165,0.15865,0.15689999999999998,0.1132,0.0494,18670.0,2
61,100,700,823,50903,0.000725,1.4596,1.4613999999999998,0.1542,0.15694999999999998,0.0732,0.0502,18670.0,2
61,100,800,823,51003,0.000725,1.4623,1.46125,0.1534,0.15689999999999998,0.0291,0.0502,18670.0,2
62,100,0,823,51026,0.000725,2.0439499999999997,2.0439499999999997,0.15705,0.15705,0.076,0.076,18670.0,2
62,100,100,823,51126,0.000725,1.46245,1.4677,0.15810000000000002,0.15665,0.0533,0.0491,18670.0,2
62,100,200,823,51226,0.000725,1.4599,1.4646,0.16065000000000002,0.15645,0.0439,0.0505,18670.0,2
62,100,300,823,51326,0.000725,1.4611,1.4634,0.15475,0.15660000000000002,0.0403,0.0501,18670.0,2
62,100,400,823,51426,0.000725,1.4607,1.46275,0.1563,0.1566,0.0454,0.0487,18670.0,2
62,100,500,823,51526,0.000725,1.459,1.4622,0.15485,0.15655,0.0776,0.0491,18670.0,2
62,100,600,823,51626,0.000725,1.46275,1.462,0.15415,0.1565,0.0601,0.0495,18670.0,2
62,100,700,823,51726,0.000725,1.4602,1.4618,0.1521,0.15645,0.0384,0.0496,18670.0,2
62,100,800,823,51826,0.000725,1.4627,1.4617,0.15725,0.15644999999999998,0.0476,0.0494,18670.0,2
63,100,0,823,51849,0.000725,1.95715,1.95715,0.1571,0.1571,0.0314,0.0314,18670.0,2
63,100,100,823,51949,0.000725,1.4604,1.4647,0.15385,0.15610000000000002,0.0765,0.0495,18670.0,2
63,100,200,823,52049,0.000725,1.4595,1.4629,0.1613,0.1562,0.0892,0.0497,18670.0,2
63,100,300,823,52149,0.000725,1.4605,1.4619,0.16165,0.15625,0.0769,0.0521,18670.0,2
63,100,400,823,52249,0.000725,1.4614,1.4615,0.15765,0.15625,0.0592,0.0523,18670.0,2
63,100,500,823,52349,0.000725,1.4603,1.4613,0.1578,0.1563,0.0472,0.0515,18670.0,2
63,100,600,823,52449,0.000725,1.46,1.4611,0.15439999999999998,0.1563,0.0784,0.0507,18670.0,2
63,100,700,823,52549,0.000725,1.4617,1.461,0.1523,0.15625,0.0553,0.0508,18670.0,2
63,100,800,823,52649,0.000725,1.4631,1.4612,0.1527,0.15625,0.0367,0.0503,18670.0,2
64,100,0,823,52672,0.000725,1.99675,1.99675,0.1523,0.1523,0.0439,0.0439,18670.0,2
64,100,100,823,52772,0.000725,1.4595,1.46725,0.15395,0.1554,0.0534,0.048,18670.0,2
64,100,200,823,52872,0.000725,1.46205,1.4641,0.15325,0.15560000000000002,0.0906,0.0494,18670.0,2
64,100,300,823,52972,0.000725,1.46015,1.463,0.1557,0.1557,0.0455,0.0493,18670.0,2
64,100,400,823,53072,0.000725,1.4616,1.4623,0.15485,0.15575,0.0262,0.0488,18670.0,2
64,100,500,823,53172,0.000725,1.46,1.4619,0.1598,0.1558,0.0417,0.0493,18670.0,2
64,100,600,823,53272,0.000725,1.46,1.4616,0.1521,0.1558,0.0572,0.0501,18670.0,2
64,100,700,823,53372,0.000725,1.4616,1.4614,0.1578,0.1559,0.0301,0.0496,18670.0,2
64,100,800,823,53472,0.000725,1.4605,1.4613,0.1507,0.1559,0.0322,0.0498,18670.0,2
65,100,0,823,53495,0.000725,1.9553,1.9553,0.15185,0.15185,0.0388,0.0388,18670.0,2
65,100,100,823,53595,0.000725,1.4597,1.4658,0.15425,0.15525,0.0401,0.0447,18670.0,2
65,100,200,823,53695,0.000725,1.4615,1.4632,0.1543,0.15539999999999998,0.046,0.0458,18670.0,2
65,100,300,823,53795,0.000725,1.4596,1.46205,0.15845,0.15555000000000002,0.0376,0.0484,18670.0,2
65,100,400,823,53895,0.000725,1.4601,1.4615,0.15655,0.1556,0.0568,0.048,18670.0,2
65,100,500,823,53995,0.000725,1.46,1.4611,0.1531,0.1556,0.0557,0.049,18670.0,2
65,100,600,823,54095,0.000725,1.4596,1.4609,0.15475,0.1555,0.0385,0.0488,18670.0,2
65,100,700,823,54195,0.000725,1.4606,1.4607,0.1576,0.1555,0.033,0.0493,18670.0,2
65,100,800,823,54295,0.000725,1.4607,1.4606,0.15715,0.15555,0.0363,0.0492,18670.0,2
66,100,0,823,54318,0.000725,2.5069,2.5069,0.15360000000000001,0.15360000000000001,0.0533,0.0533,18670.0,2
66,100,100,823,54418,0.000725,1.4598,1.46975,0.15510000000000002,0.15544999999999998,0.0368,0.0596,18670.0,2
66,100,200,823,54518,0.000725,1.46,1.4647000000000001,0.15385,0.15544999999999998,0.0328,0.0524,18670.0,2
66,100,300,823,54618,0.000725,1.4606,1.463,0.1542,0.1553,0.0615,0.0514,18670.0,2
66,100,400,823,54718,0.000725,1.46,1.4621499999999998,0.15505000000000002,0.15525,0.0586,0.0513,18670.0,2
66,100,500,823,54818,0.000725,1.4593,1.4616,0.15545,0.15525,0.0484,0.0512,18670.0,2
66,100,600,823,54918,0.000725,1.459,1.46125,0.1524,0.15515,0.0296,0.0506,18670.0,2
66,100,700,823,55018,0.000725,1.4595,1.4609999999999999,0.15515,0.1552,0.0495,0.0504,18670.0,2
66,100,800,823,55118,0.000725,1.4612,1.4607999999999999,0.1555,0.15525,0.028,0.0498,18670.0,2
67,100,0,823,55141,0.000725,2.031,2.031,0.1516,0.1516,0.0281,0.0281,18670.0,2
67,100,100,823,55241,0.000725,1.4595,1.4652,0.15760000000000002,0.15515,0.0364,0.0494,18670.0,2
67,100,200,823,55341,0.000725,1.4622,1.4627,0.1498,0.15510000000000002,0.0342,0.0505,18670.0,2
67,100,300,823,55441,0.000725,1.4624,1.4623,0.15799999999999997,0.155,0.0396,0.0494,18670.0,2
67,100,400,823,55541,0.000725,1.4582,1.4618,0.15525,0.15485,0.0338,0.0496,18670.0,2
67,100,500,823,55641,0.000725,1.4600499999999998,1.4613,0.15439999999999998,0.155,0.0418,0.0495,18670.0,2
67,100,600,823,55741,0.000725,1.4608,1.461,0.1603,0.15494999999999998,0.0692,0.0502,18670.0,2
67,100,700,823,55841,0.000725,1.4591,1.4608,0.14995,0.155,0.0572,0.0506,18670.0,2
67,100,800,823,55941,0.000725,1.4625,1.4608,0.15560000000000002,0.15494999999999998,0.0348,0.0515,18670.0,2
68,100,0,823,55964,0.000725,2.0242500000000003,2.0242500000000003,0.15475,0.15475,0.0273,0.0273,18670.0,2
68,100,100,823,56064,0.000725,1.46135,1.46685,0.15225,0.155,0.0433,0.0423,18670.0,2
68,100,200,823,56164,0.000725,1.4591,1.46375,0.15560000000000002,0.15495,0.0389,0.0466,18670.0,2
68,100,300,823,56264,0.000725,1.4611,1.4625,0.152,0.1548,0.0322,0.0467,18670.0,2
68,100,400,823,56364,0.000725,1.4592,1.4619,0.15510000000000002,0.15475,0.059,0.0477,18670.0,2
68,100,500,823,56464,0.000725,1.4600499999999998,1.4614,0.15345,0.15465,0.0657,0.0482,18670.0,2
68,100,600,823,56564,0.000725,1.45825,1.4612,0.15410000000000001,0.15465,0.0369,0.0477,18670.0,2
68,100,700,823,56664,0.000725,1.4613,1.4611,0.1535,0.15460000000000002,0.0546,0.0476,18670.0,2
68,100,800,823,56764,0.000725,1.4597,1.461,0.15539999999999998,0.1546,0.0287,0.0488,18670.0,2
69,100,0,823,56787,0.000725,1.9964,1.9964,0.15885,0.15885,0.0355,0.0355,18670.0,2
69,100,100,823,56887,0.000725,1.46,1.465,0.15155000000000002,0.1545,0.0371,0.0563,18670.0,2
69,100,200,823,56987,0.000725,1.4602,1.4627,0.15239999999999998,0.1542,0.0454,0.0524,18670.0,2
69,100,300,823,57087,0.000725,1.4602499999999998,1.4618,0.15075,0.15425,0.0556,0.0553,18670.0,2
69,100,400,823,57187,0.000725,1.45965,1.4612,0.1554,0.15439999999999998,0.067,0.0514,18670.0,2
69,100,500,823,57287,0.000725,1.46,1.4609,0.15875,0.15439999999999998,0.0676,0.0506,18670.0,2
69,100,600,823,57387,0.000725,1.4613,1.4609,0.15705000000000002,0.15439999999999998,0.032,0.05,18670.0,2
69,100,700,823,57487,0.000725,1.4603,1.461,0.15245,0.15439999999999998,0.0301,0.0505,18670.0,2
69,100,800,823,57587,0.000725,1.46015,1.4609,0.15635,0.15439999999999998,0.0491,0.0508,18670.0,2
70,100,0,823,57610,0.000725,2.05605,2.05605,0.155,0.155,0.038,0.038,18670.0,2
70,100,100,823,57710,0.000725,1.4611,1.46605,0.15775,0.15385,0.0504,0.0498,18670.0,2
70,100,200,823,57810,0.000725,1.4609,1.4637,0.1519,0.15395,0.042,0.0484,18670.0,2
70,100,300,823,57910,0.000725,1.4608500000000002,1.4629,0.15234999999999999,0.15395,0.0376,0.0505,18670.0,2
70,100,400,823,58010,0.000725,1.4622,1.4626,0.1571,0.154,0.047,0.0487,18670.0,2
70,100,500,823,58110,0.000725,1.4623,1.4623499999999998,0.15315,0.1541,0.032,0.0502,18670.0,2
70,100,600,823,58210,0.000725,1.4616,1.4622,0.15205,0.15405,0.0362,0.0496,18670.0,2
70,100,700,823,58310,0.000725,1.461,1.462,0.15315,0.15405,0.0358,0.0499,18670.0,2
70,100,800,823,58410,0.000725,1.4606,1.4618,0.15555,0.15405,0.1107,0.0497,18670.0,2
71,100,0,823,58433,0.000725,2.5109000000000004,2.5109000000000004,0.15405000000000002,0.15405000000000002,0.0557,0.0557,18670.0,2
71,100,100,823,58533,0.000725,1.4585,1.4699,0.1516,0.15394999999999998,0.0583,0.0485,18670.0,2
71,100,200,823,58633,0.000725,1.462,1.4655999999999998,0.15505000000000002,0.15394999999999998,0.0909,0.049,18670.0,2
71,100,300,823,58733,0.000725,1.4613,1.4646,0.15405000000000002,0.15410000000000001,0.0351,0.0486,18670.0,2
71,100,400,823,58833,0.000725,1.4601,1.46375,0.1516,0.154,0.0483,0.0497,18670.0,2
71,100,500,823,58933,0.000725,1.4603,1.46305,0.155,0.15389999999999998,0.0666,0.05,18670.0,2
71,100,600,823,59033,0.000725,1.459,1.46265,0.155,0.15389999999999998,0.0398,0.0499,18670.0,2
71,100,700,823,59133,0.000725,1.461,1.4623,0.15539999999999998,0.15385,0.0321,0.0504,18670.0,2
71,100,800,823,59233,0.000725,1.4598,1.46205,0.15410000000000001,0.15385,0.0582,0.0501,18670.0,2
72,100,0,823,59256,0.000725,2.0671,2.0671,0.14884999999999998,0.14884999999999998,0.0338,0.0338,18670.0,2
72,100,100,823,59356,0.000725,1.4613,1.4668,0.15350000000000003,0.15375,0.0831,0.0496,18670.0,2
72,100,200,823,59456,0.000725,1.4617,1.4641,0.1523,0.15375,0.0375,0.0533,18670.0,2
72,100,300,823,59556,0.000725,1.4625,1.46325,0.1572,0.15385,0.0429,0.0533,18670.0,2
72,100,400,823,59656,0.000725,1.4599,1.4627,0.1498,0.1537,0.0675,0.0522,18670.0,2
72,100,500,823,59756,0.000725,1.4604,1.4622,0.1523,0.1537,0.031,0.0517,18670.0,2
72,100,600,823,59856,0.000725,1.45885,1.4618,0.15485,0.15365,0.0328,0.0509,18670.0,2
72,100,700,823,59956,0.000725,1.4593,1.4615,0.15925,0.15360000000000001,0.0403,0.051,18670.0,2
72,100,800,823,60056,0.000725,1.4621499999999998,1.4615,0.15535,0.15365,0.0368,0.0509,18670.0,2
73,100,0,823,60079,0.000725,1.95975,1.95975,0.1548,0.1548,0.0388,0.0388,18670.0,2
73,100,100,823,60179,0.000725,1.4621,1.467,0.16025,0.15395,0.0322,0.0532,18670.0,2
73,100,200,823,60279,0.000725,1.4599,1.4641,0.15695,0.15360000000000001,0.1017,0.0479,18670.0,2
73,100,300,823,60379,0.000725,1.4613,1.4631,0.15545,0.15355,0.0293,0.0494,18670.0,2
73,100,400,823,60479,0.000725,1.4614,1.4625,0.1511,0.1535,0.0282,0.0497,18670.0,2
73,100,500,823,60579,0.000725,1.4614,1.4622,0.1543,0.15345,0.0319,0.0505,18670.0,2
73,100,600,823,60679,0.000725,1.4604,1.4621,0.1521,0.1535,0.0271,0.0501,18670.0,2
73,100,700,823,60779,0.000725,1.4612,1.462,0.1513,0.15345,0.0407,0.0504,18670.0,2
73,100,800,823,60879,0.000725,1.4615,1.4619,0.15284999999999999,0.1535,0.0905,0.0508,18670.0,2
74,100,0,823,60902,0.000725,2.0877499999999998,2.0877499999999998,0.15225,0.15225,0.0535,0.0535,18670.0,2
74,100,100,823,61002,0.000725,1.461,1.4678,0.15205,0.15360000000000001,0.0389,0.0523,18670.0,2
74,100,200,823,61102,0.000725,1.46265,1.46455,0.1523,0.15325,0.0313,0.0511,18670.0,2
74,100,300,823,61202,0.000725,1.4614,1.4635,0.15225,0.15335,0.0876,0.0499,18670.0,2
74,100,400,823,61302,0.000725,1.4626,1.4629500000000002,0.15305000000000002,0.15335,0.0466,0.0505,18670.0,2
74,100,500,823,61402,0.000725,1.4615,1.4626,0.1534,0.1533,0.0503,0.0501,18670.0,2
74,100,600,823,61502,0.000725,1.4571,1.4623,0.84805,0.18895,0.1267,0.0839,18670.0,2
74,100,700,823,61602,0.000725,1.4575,1.4617,0.8069,0.27935,0.0598,0.1002,18670.0,2
74,100,800,823,61702,0.000725,1.4597,1.4614,0.3698,0.31145,0.1738,0.1309,18670.0,2
75,100,0,823,61725,0.000725,2.00755,2.00755,0.33785,0.33785,0.2148,0.2148,18670.0,2
75,100,100,823,61825,0.000725,1.4596,1.4655,0.2165,0.2665,0.1847,0.2116,18670.0,2
75,100,200,823,61925,0.000725,1.4601,1.4629,0.1706,0.22685,0.1168,0.1744,18670.0,2
75,100,300,823,62025,0.000725,1.4591,1.4621,0.16305,0.20715,0.1151,0.1618,18670.0,2
75,100,400,823,62125,0.000725,1.4606,1.4616,0.1621,0.1958,0.0902,0.15,18670.0,2
75,100,500,823,62225,0.000725,1.461,1.4613,0.1585,0.18845,0.1091,0.141,18670.0,2
75,100,600,823,62325,0.000725,1.459,1.4612,0.15794999999999998,0.1833,0.0723,0.1325,18670.0,2
75,100,700,823,62425,0.000725,1.4601,1.461,0.15895,0.1795,0.08,0.1279,18670.0,2
75,100,800,823,62525,0.000725,1.4602,1.4609,0.15639999999999998,0.17654999999999998,0.0993,0.1234,18670.0,2
76,100,0,823,62548,0.000725,2.57105,2.57105,0.15460000000000002,0.15460000000000002,0.077,0.077,18670.0,2
76,100,100,823,62648,0.000725,1.4587,1.4705,0.15639999999999998,0.15505,0.0938,0.0925,18670.0,2
76,100,200,823,62748,0.000725,1.4589,1.4649999999999999,0.1537,0.15475,0.0974,0.0859,18670.0,2
76,100,300,823,62848,0.000725,1.4595,1.46325,0.1552,0.15465,0.0795,0.0828,18670.0,2
76,100,400,823,62948,0.000725,1.4635,1.46265,0.15195,0.15445,0.0596,0.0819,18670.0,2
76,100,500,823,63048,0.000725,1.4624,1.46255,0.1538,0.15425,0.0871,0.0811,18670.0,2
76,100,600,823,63148,0.000725,1.4609,1.46225,0.15565,0.15415,0.0833,0.0803,18670.0,2
76,100,700,823,63248,0.000725,1.4615,1.4620000000000002,0.15405,0.154,0.0655,0.0792,18670.0,2
76,100,800,823,63348,0.000725,1.46,1.4619,0.1525,0.1539,0.106,0.0793,18670.0,2
77,100,0,823,63371,0.000725,2.05625,2.05625,0.15495,0.15495,0.067,0.067,18670.0,2
77,100,100,823,63471,0.000725,1.46095,1.4672,0.15275,0.153,0.0708,0.0673,18670.0,2
77,100,200,823,63571,0.000725,1.4604,1.4646,0.15155000000000002,0.15305,0.0623,0.0678,18670.0,2
77,100,300,823,63671,0.000725,1.4604,1.4635,0.1522,0.1529,0.0473,0.0697,18670.0,2
77,100,400,823,63771,0.000725,1.4601,1.4629,0.1516,0.15295,0.0898,0.0715,18670.0,2
77,100,500,823,63871,0.000725,1.4619,1.4627,0.15544999999999998,0.15284999999999999,0.0507,0.0692,18670.0,2
77,100,600,823,63971,0.000725,1.4612,1.4625,0.1527,0.1528,0.0574,0.0686,18670.0,2
77,100,700,823,64071,0.000725,1.4616,1.4623,0.1527,0.1528,0.0849,0.0696,18670.0,2
77,100,800,823,64171,0.000725,1.4612,1.4622,0.15215,0.1528,0.0442,0.069,18670.0,2
78,100,0,823,64194,0.000725,2.0539,2.0539,0.1511,0.1511,0.0489,0.0489,18670.0,2
78,100,100,823,64294,0.000725,1.4616,1.4667,0.15489999999999998,0.1521,0.0749,0.0619,18670.0,2
78,100,200,823,64394,0.000725,1.4631,1.4648,0.1542,0.15225,0.0821,0.0638,18670.0,2
78,100,300,823,64494,0.000725,1.4629,1.4645,0.1514,0.15245,0.0505,0.0641,18670.0,2
78,100,400,823,64594,0.000725,1.4665,1.4645,0.155,0.1525,0.0844,0.0647,18670.0,2
78,100,500,823,64694,0.000725,1.4634,1.4645,0.15385,0.15245,0.0604,0.0633,18670.0,2
78,100,600,823,64794,0.000725,1.46115,1.4644,0.1481,0.15245,0.0751,0.0612,18670.0,2
78,100,700,823,64894,0.000725,1.4618,1.4643,0.14984999999999998,0.15245,0.0431,0.0623,18670.0,2
78,100,800,823,64994,0.000725,1.4617499999999999,1.4641,0.15339999999999998,0.15255000000000002,0.052,0.0622,18670.0,2
79,100,0,823,65017,0.000725,2.04595,2.04595,0.15315,0.15315,0.0598,0.0598,18670.0,2
79,100,100,823,65117,0.000725,1.4618,1.4672,0.1565,0.15225,0.0941,0.0605,18670.0,2
79,100,200,823,65217,0.000725,1.46365,1.4646,0.15955,0.15255000000000002,0.0634,0.0625,18670.0,2
79,100,300,823,65317,0.000725,1.4608,1.4638,0.15395,0.15255000000000002,0.0458,0.06,18670.0,2
79,100,400,823,65417,0.000725,1.462,1.4633,0.15360000000000001,0.15250000000000002,0.0431,0.0613,18670.0,2
79,100,500,823,65517,0.000725,1.4636,1.463,0.1518,0.15250000000000002,0.0386,0.0591,18670.0,2
79,100,600,823,65617,0.000725,1.46,1.4628,0.15145,0.15255000000000002,0.0337,0.0589,18670.0,2
79,100,700,823,65717,0.000725,1.4632,1.4626,0.1533,0.15245,0.0732,0.0585,18670.0,2
79,100,800,823,65817,0.000725,1.4649,1.4628,0.1544,0.15250000000000002,0.0673,0.0585,18670.0,2
80,100,0,823,65840,0.000725,2.06775,2.06775,0.1558,0.1558,0.0674,0.0674,18670.0,2
80,100,100,823,65940,0.000725,1.4644,1.4704,0.15184999999999998,0.15295,0.0686,0.0542,18670.0,2
80,100,200,823,66040,0.000725,1.4643,1.4671,0.1501,0.1526,0.0355,0.0547,18670.0,2
80,100,300,823,66140,0.000725,1.4652500000000002,1.466,0.1523,0.15255000000000002,0.0752,0.0554,18670.0,2
80,100,400,823,66240,0.000725,1.4625,1.4654,0.15505000000000002,0.1526,0.0689,0.0576,18670.0,2
80,100,500,823,66340,0.000725,1.4636,1.465,0.15184999999999998,0.15255000000000002,0.0351,0.0576,18670.0,2
80,100,600,823,66440,0.000725,1.4622,1.4647,0.15639999999999998,0.15250000000000002,0.0459,0.0571,18670.0,2
80,100,700,823,66540,0.000725,1.4618,1.4644,0.15360000000000001,0.15250000000000002,0.0733,0.0562,18670.0,2
80,100,800,823,66640,0.000725,1.4624,1.4642,0.15000000000000002,0.15255000000000002,0.0746,0.0569,18670.0,2
81,100,0,823,66663,0.000725,2.5875,2.5875,0.15639999999999998,0.15639999999999998,0.0322,0.0322,18670.0,2
81,100,100,823,66763,0.000725,1.4627,1.4732500000000002,0.14925,0.15239999999999998,0.0558,0.0533,18670.0,2
81,100,200,823,66863,0.000725,1.4654,1.4691,0.1487,0.15255000000000002,0.0625,0.0531,18670.0,2
81,100,300,823,66963,0.000725,1.4659499999999999,1.46795,0.15345,0.1526,0.0379,0.0539,18670.0,2
81,100,400,823,67063,0.000725,1.4639,1.4670999999999998,0.15125,0.1526,0.0321,0.0533,18670.0,2
81,100,500,823,67163,0.000725,1.4637,1.46645,0.15195,0.1525,0.0446,0.0543,18670.0,2
81,100,600,823,67263,0.000725,1.4639,1.4661,0.15155,0.1525,0.0762,0.0533,18670.0,2
81,100,700,823,67363,0.000725,1.4657,1.4661,0.15115,0.15255000000000002,0.0376,0.0535,18670.0,2
81,100,800,823,67463,0.000725,1.464,1.46605,0.15055000000000002,0.1525,0.0359,0.0525,18670.0,2
82,100,0,823,67486,0.000725,1.9877,1.9877,0.155,0.155,0.0321,0.0321,18670.0,2
82,100,100,823,67586,0.000725,1.4648,1.4694,0.153,0.1523,0.0533,0.0587,18670.0,2
82,100,200,823,67686,0.000725,1.4652,1.467,0.15225,0.1524,0.0623,0.0609,18670.0,2
82,100,300,823,67786,0.000725,1.4654,1.4662,0.154,0.1523,0.1122,0.059,18670.0,2
82,100,400,823,67886,0.000725,1.462,1.4657,0.1516,0.15245,0.0897,0.0561,18670.0,2
82,100,500,823,67986,0.000725,1.4645,1.4653,0.1524,0.1524,0.0304,0.0549,18670.0,2
82,100,600,823,68086,0.000725,1.4635,1.465,0.1487,0.1524,0.055,0.0547,18670.0,2
82,100,700,823,68186,0.000725,1.4622,1.4647,0.15335,0.15245,0.1401,0.055,18670.0,2
82,100,800,823,68286,0.000725,1.4634,1.4644499999999998,0.15175,0.1524,0.0769,0.0544,18670.0,2
83,100,0,823,68309,0.000725,2.0204,2.0204,0.14955000000000002,0.14955000000000002,0.0737,0.0737,18670.0,2
83,100,100,823,68409,0.000725,1.4627,1.4677,0.1513,0.1522,0.0293,0.0452,18670.0,2
83,100,200,823,68509,0.000725,1.4619,1.4649,0.1588,0.15239999999999998,0.0438,0.0463,18670.0,2
