epoch,total_epochs,step,steps_per_epoch,global_step,lr,time_val,time_avg,loss_val,loss_avg,grad_val,grad_avg,mem_mb
63,100,600,823,52449,0.000725,1.46,1.4611,0.1561,0.1562,0.0784,0.0507,18670
63,100,700,823,52549,0.000725,1.4617,1.461,0.1514,0.1562,0.0553,0.0508,18670
63,100,800,823,52649,0.000725,1.4631,1.4612,0.1534,0.1562,0.0367,0.0503,18670
64,100,0,823,52672,0.000725,1.9963,1.9963,0.1503,0.1503,0.0439,0.0439,18670
64,100,100,823,52772,0.000725,1.4595,1.4672,0.1531,0.1559,0.0534,0.048,18670
64,100,200,823,52872,0.000725,1.4621,1.4641,0.153,0.1558,0.0906,0.0494,18670
64,100,300,823,52972,0.000725,1.4601,1.463,0.1537,0.1558,0.0455,0.0493,18670
64,100,400,823,53072,0.000725,1.4616,1.4623,0.154,0.1558,0.0262,0.0488,18670
64,100,500,823,53172,0.000725,1.46,1.4619,0.1588,0.1558,0.0417,0.0493,18670
64,100,600,823,53272,0.000725,1.46,1.4616,0.1505,0.1558,0.0572,0.0501,18670
64,100,700,823,53372,0.000725,1.4616,1.4614,0.1558,0.1559,0.0301,0.0496,18670
64,100,800,823,53472,0.000725,1.4605,1.4613,0.1504,0.1559,0.0322,0.0498,18670
65,100,0,823,53495,0.000725,1.9547,1.9547,0.1521,0.1521,0.0388,0.0388,18670
65,100,100,823,53595,0.000725,1.4597,1.4658,0.1504,0.155,0.0401,0.0447,18670
65,100,200,823,53695,0.000725,1.4615,1.4632,0.1533,0.1555,0.046,0.0458,18670
65,100,300,823,53795,0.000725,1.4596,1.462,0.1577,0.1557,0.0376,0.0484,18670
65,100,400,823,53895,0.000725,1.4601,1.4615,0.1548,0.1556,0.0568,0.048,18670
65,100,500,823,53995,0.000725,1.46,1.4611,0.1513,0.1556,0.0557,0.049,18670
65,100,600,823,54095,0.000725,1.4596,1.4609,0.1557,0.1555,0.0385,0.0488,18670
65,100,700,823,54195,0.000725,1.4606,1.4607,0.1599,0.1555,0.033,0.0493,18670
65,100,800,823,54295,0.000725,1.4607,1.4606,0.1605,0.1556,0.0363,0.0492,18670
66,100,0,823,54318,0.000725,1.8844,1.8844,0.1477,0.1477,0.0533,0.0533,18670
66,100,100,823,54418,0.000725,1.4598,1.4636,0.1564,0.1556,0.0368,0.0596,18670
66,100,200,823,54518,0.000725,1.46,1.4616,0.1519,0.1556,0.0328,0.0524,18670
66,100,300,823,54618,0.000725,1.4606,1.4609,0.152,0.1554,0.0615,0.0514,18670
66,100,400,823,54718,0.000725,1.46,1.4606,0.159,0.1553,0.0586,0.0513,18670
66,100,500,823,54818,0.000725,1.4593,1.4604,0.1565,0.1552,0.0484,0.0512,18670
66,100,600,823,54918,0.000725,1.459,1.4602,0.1534,0.1551,0.0296,0.0506,18670
66,100,700,823,55018,0.000725,1.4595,1.4601,0.1509,0.1551,0.0495,0.0504,18670
66,100,800,823,55118,0.000725,1.4612,1.46,0.155,0.1552,0.028,0.0498,18670
67,100,0,823,55141,0.000725,2.031,2.031,0.1514,0.1514,0.0281,0.0281,18670
67,100,100,823,55241,0.000725,1.4595,1.4652,0.1573,0.1549,0.0364,0.0494,18670
67,100,200,823,55341,0.000725,1.4622,1.4627,0.1524,0.1549,0.0342,0.0505,18670
67,100,300,823,55441,0.000725,1.4624,1.4623,0.1599,0.1548,0.0396,0.0494,18670
67,100,400,823,55541,0.000725,1.4582,1.4618,0.1582,0.1547,0.0338,0.0496,18670
67,100,500,823,55641,0.000725,1.46,1.4613,0.1538,0.1548,0.0418,0.0495,18670
67,100,600,823,55741,0.000725,1.4608,1.461,0.1585,0.1548,0.0692,0.0502,18670
67,100,700,823,55841,0.000725,1.4591,1.4608,0.1463,0.1548,0.0572,0.0506,18670
67,100,800,823,55941,0.000725,1.4625,1.4608,0.1519,0.1548,0.0348,0.0515,18670
68,100,0,823,55964,0.000725,2.0228,2.0228,0.1524,0.1524,0.0273,0.0273,18670
68,100,100,823,56064,0.000725,1.4614,1.4668,0.1522,0.1551,0.0433,0.0423,18670
68,100,200,823,56164,0.000725,1.4591,1.4637,0.1621,0.1549,0.0389,0.0466,18670
68,100,300,823,56264,0.000725,1.4611,1.4625,0.1538,0.1548,0.0322,0.0467,18670
68,100,400,823,56364,0.000725,1.4592,1.4619,0.1538,0.1548,0.059,0.0477,18670
68,100,500,823,56464,0.000725,1.4601,1.4614,0.1511,0.1547,0.0657,0.0482,18670
68,100,600,823,56564,0.000725,1.4583,1.4612,0.1539,0.1546,0.0369,0.0477,18670
68,100,700,823,56664,0.000725,1.4613,1.4611,0.1538,0.1545,0.0546,0.0476,18670
68,100,800,823,56764,0.000725,1.4597,1.461,0.1557,0.1546,0.0287,0.0488,18670
69,100,0,823,56787,0.000725,1.996,1.996,0.159,0.159,0.0355,0.0355,18670
69,100,100,823,56887,0.000725,1.46,1.465,0.1526,0.1543,0.0371,0.0563,18670
69,100,200,823,56987,0.000725,1.4602,1.4627,0.1498,0.1538,0.0454,0.0524,18670
69,100,300,823,57087,0.000725,1.4603,1.4618,0.1523,0.1539,0.0556,0.0553,18670
69,100,400,823,57187,0.000725,1.4596,1.4612,0.1574,0.1542,0.067,0.0514,18670
69,100,500,823,57287,0.000725,1.46,1.4609,0.152,0.1542,0.0676,0.0506,18670
69,100,600,823,57387,0.000725,1.4613,1.4609,0.1567,0.1543,0.032,0.05,18670
69,100,700,823,57487,0.000725,1.4603,1.461,0.1501,0.1543,0.0301,0.0505,18670
69,100,800,823,57587,0.000725,1.4601,1.4609,0.1512,0.1543,0.0491,0.0508,18670
70,100,0,823,57610,0.000725,2.0581,2.0581,0.1566,0.1566,0.038,0.038,18670
70,100,100,823,57710,0.000725,1.4611,1.4661,0.1568,0.1538,0.0504,0.0498,18670
70,100,200,823,57810,0.000725,1.4609,1.4637,0.1507,0.154,0.042,0.0484,18670
70,100,300,823,57910,0.000725,1.4608,1.4629,0.1536,0.154,0.0376,0.0505,18670
70,100,400,823,58010,0.000725,1.4622,1.4626,0.1528,0.154,0.047,0.0487,18670
70,100,500,823,58110,0.000725,1.4623,1.4624,0.1483,0.1541,0.032,0.0502,18670
70,100,600,823,58210,0.000725,1.4616,1.4622,0.1513,0.154,0.0362,0.0496,18670
70,100,700,823,58310,0.000725,1.461,1.462,0.1518,0.154,0.0358,0.0499,18670
70,100,800,823,58410,0.000725,1.4606,1.4618,0.1551,0.154,0.1107,0.0497,18670
71,100,0,823,58433,0.000725,1.8843,1.8843,0.1534,0.1534,0.0557,0.0557,18670
71,100,100,823,58533,0.000725,1.4585,1.4637,0.1474,0.1536,0.0583,0.0485,18670
71,100,200,823,58633,0.000725,1.462,1.4625,0.1559,0.1536,0.0909,0.049,18670
71,100,300,823,58733,0.000725,1.4613,1.4625,0.1549,0.1538,0.0351,0.0486,18670
71,100,400,823,58833,0.000725,1.4601,1.4622,0.1505,0.1539,0.0483,0.0497,18670
71,100,500,823,58933,0.000725,1.4603,1.4618,0.155,0.1538,0.0666,0.05,18670
71,100,600,823,59033,0.000725,1.459,1.4616,0.1566,0.1538,0.0398,0.0499,18670
71,100,700,823,59133,0.000725,1.461,1.4614,0.1558,0.1538,0.0321,0.0504,18670
71,100,800,823,59233,0.000725,1.4598,1.4613,0.1507,0.1538,0.0582,0.0501,18670
72,100,0,823,59256,0.000725,2.0663,2.0663,0.1495,0.1495,0.0338,0.0338,18670
72,100,100,823,59356,0.000725,1.4613,1.4668,0.1526,0.1533,0.0831,0.0496,18670
72,100,200,823,59456,0.000725,1.4617,1.4641,0.1528,0.1535,0.0375,0.0533,18670
72,100,300,823,59556,0.000725,1.4625,1.4632,0.154,0.1537,0.0429,0.0533,18670
72,100,400,823,59656,0.000725,1.4599,1.4627,0.1492,0.1536,0.0675,0.0522,18670
72,100,500,823,59756,0.000725,1.4604,1.4622,0.1515,0.1536,0.031,0.0517,18670
72,100,600,823,59856,0.000725,1.4589,1.4618,0.1572,0.1536,0.0328,0.0509,18670
72,100,700,823,59956,0.000725,1.4593,1.4615,0.1619,0.1535,0.0403,0.051,18670
72,100,800,823,60056,0.000725,1.4622,1.4615,0.1628,0.1536,0.0368,0.0509,18670
73,100,0,823,60079,0.000725,1.9597,1.9597,0.1537,0.1537,0.0388,0.0388,18670
73,100,100,823,60179,0.000725,1.4621,1.467,0.1564,0.1539,0.0322,0.0532,18670
73,100,200,823,60279,0.000725,1.4599,1.4641,0.1567,0.1537,0.1017,0.0479,18670
73,100,300,823,60379,0.000725,1.4613,1.4631,0.1583,0.1535,0.0293,0.0494,18670
73,100,400,823,60479,0.000725,1.4614,1.4625,0.1484,0.1534,0.0282,0.0497,18670
73,100,500,823,60579,0.000725,1.4614,1.4622,0.1549,0.1534,0.0319,0.0505,18670
73,100,600,823,60679,0.000725,1.4604,1.4621,0.1486,0.1535,0.0271,0.0501,18670
73,100,700,823,60779,0.000725,1.4612,1.462,0.1507,0.1534,0.0407,0.0504,18670
73,100,800,823,60879,0.000725,1.4615,1.4619,0.1517,0.1535,0.0905,0.0508,18670
74,100,0,823,60902,0.000725,2.0892,2.0892,0.1528,0.1528,0.0535,0.0535,18670
74,100,100,823,61002,0.000725,1.461,1.4678,0.1505,0.1532,0.0389,0.0523,18670
74,100,200,823,61102,0.000725,1.4627,1.4646,0.152,0.1532,0.0313,0.0511,18670
74,100,300,823,61202,0.000725,1.4614,1.4635,0.1568,0.1533,0.0876,0.0499,18670
74,100,400,823,61302,0.000725,1.4626,1.463,0.1514,0.1534,0.0466,0.0505,18670
74,100,500,823,61402,0.000725,1.4615,1.4626,0.1552,0.1534,0.0503,0.0501,18670
74,100,600,823,61502,0.000725,1.4571,1.4623,0.8548,0.189,0.1267,0.0839,18670
74,100,700,823,61602,0.000725,1.4575,1.4617,0.806,0.2795,0.0598,0.1002,18670
74,100,800,823,61702,0.000725,1.4597,1.4614,0.3734,0.3115,0.1738,0.1309,18670
75,100,0,823,61725,0.000725,2.0074,2.0074,0.3426,0.3426,0.2148,0.2148,18670
75,100,100,823,61825,0.000725,1.4596,1.4655,0.2112,0.2665,0.1847,0.2116,18670
75,100,200,823,61925,0.000725,1.4601,1.4629,0.1705,0.2268,0.1168,0.1744,18670
75,100,300,823,62025,0.000725,1.4591,1.4621,0.1593,0.2071,0.1151,0.1618,18670
75,100,400,823,62125,0.000725,1.4606,1.4616,0.1671,0.1958,0.0902,0.15,18670
75,100,500,823,62225,0.000725,1.461,1.4613,0.1592,0.1885,0.1091,0.141,18670
75,100,600,823,62325,0.000725,1.459,1.4612,0.1626,0.1833,0.0723,0.1325,18670
75,100,700,823,62425,0.000725,1.4601,1.461,0.1587,0.1795,0.08,0.1279,18670
75,100,800,823,62525,0.000725,1.4602,1.4609,0.158,0.1766,0.0993,0.1234,18670
76,100,0,823,62548,0.000725,1.9464,1.9464,0.1508,0.1508,0.077,0.077,18670
76,100,100,823,62648,0.000725,1.4587,1.4643,0.1599,0.1551,0.0938,0.0925,18670
76,100,200,823,62748,0.000725,1.4589,1.4619,0.1574,0.1548,0.0974,0.0859,18670
76,100,300,823,62848,0.000725,1.4595,1.4612,0.1537,0.1546,0.0795,0.0828,18670
76,100,400,823,62948,0.000725,1.4635,1.4611,0.1537,0.1545,0.0596,0.0819,18670
76,100,500,823,63048,0.000725,1.4624,1.4613,0.1534,0.1543,0.0871,0.0811,18670
76,100,600,823,63148,0.000725,1.4609,1.4612,0.1557,0.1542,0.0833,0.0803,18670
76,100,700,823,63248,0.000725,1.4615,1.4611,0.1515,0.1541,0.0655,0.0792,18670
76,100,800,823,63348,0.000725,1.46,1.4611,0.1545,0.1539,0.106,0.0793,18670
77,100,0,823,63371,0.000725,2.0564,2.0564,0.1532,0.1532,0.067,0.067,18670
77,100,100,823,63471,0.000725,1.4609,1.4672,0.1569,0.1533,0.0708,0.0673,18670
77,100,200,823,63571,0.000725,1.4604,1.4646,0.1516,0.1533,0.0623,0.0678,18670
77,100,300,823,63671,0.000725,1.4604,1.4635,0.151,0.1531,0.0473,0.0697,18670
77,100,400,823,63771,0.000725,1.4601,1.4629,0.1502,0.1531,0.0898,0.0715,18670
77,100,500,823,63871,0.000725,1.4619,1.4627,0.1586,0.1529,0.0507,0.0692,18670
77,100,600,823,63971,0.000725,1.4612,1.4625,0.1523,0.1529,0.0574,0.0686,18670
77,100,700,823,64071,0.000725,1.4616,1.4623,0.155,0.1529,0.0849,0.0696,18670
77,100,800,823,64171,0.000725,1.4612,1.4622,0.1514,0.1529,0.0442,0.069,18670
78,100,0,823,64194,0.000725,2.0537,2.0537,0.1529,0.1529,0.0489,0.0489,18670
78,100,100,823,64294,0.000725,1.4616,1.4667,0.1523,0.1521,0.0749,0.0619,18670
78,100,200,823,64394,0.000725,1.4631,1.4648,0.1567,0.1522,0.0821,0.0638,18670
78,100,300,823,64494,0.000725,1.4629,1.4645,0.1507,0.1525,0.0505,0.0641,18670
78,100,400,823,64594,0.000725,1.4665,1.4645,0.1546,0.1525,0.0844,0.0647,18670
78,100,500,823,64694,0.000725,1.4634,1.4645,0.1557,0.1524,0.0604,0.0633,18670
78,100,600,823,64794,0.000725,1.4611,1.4644,0.1453,0.1524,0.0751,0.0612,18670
78,100,700,823,64894,0.000725,1.4618,1.4643,0.1507,0.1524,0.0431,0.0623,18670
78,100,800,823,64994,0.000725,1.4617,1.4641,0.1495,0.1525,0.052,0.0622,18670
79,100,0,823,65017,0.000725,2.046,2.046,0.1543,0.1543,0.0598,0.0598,18670
79,100,100,823,65117,0.000725,1.4618,1.4672,0.1568,0.1526,0.0941,0.0605,18670
79,100,200,823,65217,0.000725,1.4637,1.4646,0.1641,0.1527,0.0634,0.0625,18670
79,100,300,823,65317,0.000725,1.4608,1.4638,0.1557,0.1527,0.0458,0.06,18670
79,100,400,823,65417,0.000725,1.462,1.4633,0.1498,0.1526,0.0431,0.0613,18670
79,100,500,823,65517,0.000725,1.4636,1.463,0.1506,0.1526,0.0386,0.0591,18670
79,100,600,823,65617,0.000725,1.46,1.4628,0.1517,0.1526,0.0337,0.0589,18670
79,100,700,823,65717,0.000725,1.4632,1.4626,0.1513,0.1525,0.0732,0.0585,18670
79,100,800,823,65817,0.000725,1.4649,1.4628,0.1516,0.1526,0.0673,0.0585,18670
80,100,0,823,65840,0.000725,2.0672,2.0672,0.1562,0.1562,0.0674,0.0674,18670
80,100,100,823,65940,0.000725,1.4644,1.4704,0.1489,0.1531,0.0686,0.0542,18670
80,100,200,823,66040,0.000725,1.4643,1.4671,0.1494,0.1524,0.0355,0.0547,18670
80,100,300,823,66140,0.000725,1.4652,1.466,0.1477,0.1524,0.0752,0.0554,18670
80,100,400,823,66240,0.000725,1.4625,1.4654,0.1511,0.1525,0.0689,0.0576,18670
80,100,500,823,66340,0.000725,1.4636,1.465,0.1513,0.1525,0.0351,0.0576,18670
80,100,600,823,66440,0.000725,1.4622,1.4647,0.1546,0.1524,0.0459,0.0571,18670
80,100,700,823,66540,0.000725,1.4618,1.4644,0.1539,0.1524,0.0733,0.0562,18670
80,100,800,823,66640,0.000725,1.4624,1.4642,0.1539,0.1525,0.0746,0.0569,18670
81,100,0,823,66663,0.000725,1.9638,1.9638,0.1587,0.1587,0.0322,0.0322,18670
81,100,100,823,66763,0.000725,1.4627,1.4671,0.1481,0.1525,0.0558,0.0533,18670
81,100,200,823,66863,0.000725,1.4654,1.466,0.1474,0.1526,0.0625,0.0531,18670
81,100,300,823,66963,0.000725,1.4659,1.4659,0.1552,0.1526,0.0379,0.0539,18670
81,100,400,823,67063,0.000725,1.4639,1.4655,0.1526,0.1526,0.0321,0.0533,18670
81,100,500,823,67163,0.000725,1.4637,1.4652,0.1518,0.1525,0.0446,0.0543,18670
81,100,600,823,67263,0.000725,1.4639,1.4651,0.1566,0.1525,0.0762,0.0533,18670
81,100,700,823,67363,0.000725,1.4657,1.4652,0.1569,0.1526,0.0376,0.0535,18670
81,100,800,823,67463,0.000725,1.464,1.4653,0.1464,0.1525,0.0359,0.0525,18670
82,100,0,823,67486,0.000725,1.986,1.986,0.1561,0.1561,0.0321,0.0321,18670
82,100,100,823,67586,0.000725,1.4648,1.4694,0.1541,0.1526,0.0533,0.0587,18670
82,100,200,823,67686,0.000725,1.4652,1.467,0.1486,0.1526,0.0623,0.0609,18670
82,100,300,823,67786,0.000725,1.4654,1.4662,0.1537,0.1523,0.1122,0.059,18670
82,100,400,823,67886,0.000725,1.462,1.4657,0.149,0.1525,0.0897,0.0561,18670
82,100,500,823,67986,0.000725,1.4645,1.4653,0.1504,0.1524,0.0304,0.0549,18670
82,100,600,823,68086,0.000725,1.4635,1.465,0.1496,0.1524,0.055,0.0547,18670
82,100,700,823,68186,0.000725,1.4622,1.4647,0.1543,0.1524,0.1401,0.055,18670
82,100,800,823,68286,0.000725,1.4634,1.4644,0.1508,0.1524,0.0769,0.0544,18670
83,100,0,823,68309,0.000725,2.0194,2.0194,0.1465,0.1465,0.0737,0.0737,18670
83,100,100,823,68409,0.000725,1.4627,1.4677,0.1512,0.1519,0.0293,0.0452,18670
83,100,200,823,68509,0.000725,1.4619,1.4649,0.1567,0.1523,0.0438,0.0463,18670
83,100,300,823,68609,0.000725,1.4605,1.4638,0.1555,0.1524,0.0505,0.0509,18670
83,100,400,823,68709,0.000725,1.4606,1.4633,0.1574,0.1525,0.1015,0.0529,18670
83,100,500,823,68809,0.000725,1.46,1.4629,0.1535,0.1525,0.0724,0.0513,18670
83,100,600,823,68909,0.000725,1.4608,1.4626,0.1495,0.1526,0.0355,0.051,18670
83,100,700,823,69009,0.000725,1.4615,1.4624,0.1538,0.1525,0.0281,0.0509,18670
83,100,800,823,69109,0.000725,1.4639,1.4626,0.1548,0.1525,0.0511,0.0509,18670
84,100,0,823,69132,0.000725,2.0762,2.0762,0.1549,0.1549,0.037,0.037,18670
84,100,100,823,69232,0.000725,1.4614,1.4684,0.1566,0.1515,0.04,0.0477,18670
84,100,200,823,69332,0.000725,1.4628,1.4653,0.1527,0.1517,0.0273,0.0545,18670
84,100,300,823,69432,0.000725,1.4619,1.464,0.1556,0.1521,0.0836,0.0531,18670
84,100,400,823,69532,0.000725,1.461,1.4636,0.1577,0.1521,0.0382,0.0542,18670
84,100,500,823,69632,0.000725,1.4616,1.4633,0.1484,0.1522,0.0592,0.0556,18670
84,100,600,823,69732,0.000725,1.4607,1.463,0.1558,0.1522,0.0476,0.0538,18670
84,100,700,823,69832,0.000725,1.4609,1.4628,0.1567,0.1522,0.0543,0.0536,18670
84,100,800,823,69932,0.000725,1.4611,1.4627,0.1556,0.1521,0.0473,0.0532,18670
85,100,0,823,69955,0.000725,2.0164,2.0164,0.1534,0.1534,0.0445,0.0445,18670
85,100,100,823,70055,0.000725,1.4609,1.4668,0.1501,0.1522,0.0613,0.0523,18670
85,100,200,823,70155,0.000725,1.462,1.4644,0.1512,0.1519,0.031,0.0519,18670
85,100,300,823,70255,0.000725,1.4621,1.4636,0.1541,0.1519,0.0461,0.0509,18670
85,100,400,823,70355,0.000725,1.4621,1.4632,0.1519,0.1519,0.0338,0.0507,18670
85,100,500,823,70455,0.000725,1.4623,1.463,0.1482,0.1519,0.0496,0.0505,18670
85,100,600,823,70555,0.000725,1.4632,1.4629,0.1529,0.1519,0.0528,0.051,18670
85,100,700,823,70655,0.000725,1.4631,1.4629,0.1521,0.1518,0.0476,0.0511,18670
85,100,800,823,70755,0.000725,1.4643,1.4633,0.1518,0.1518,0.0589,0.0509,18670
86,100,0,823,70778,0.000725,1.9266,1.9266,0.1555,0.1555,0.0612,0.0612,18670
86,100,100,823,70878,0.000725,1.4637,1.4674,0.1488,0.1519,0.0492,0.0514,18670
86,100,200,823,70978,0.000725,1.4632,1.4654,0.146,0.1518,0.0385,0.0494,18670
86,100,300,823,71078,0.000725,1.4643,1.4647,0.1581,0.1518,0.0308,0.0513,18670
86,100,400,823,71178,0.000725,1.4616,1.4641,0.1481,0.1519,0.0769,0.0532,18670
86,100,500,823,71278,0.000725,1.4631,1.4639,0.1504,0.1518,0.0313,0.0527,18670
86,100,600,823,71378,0.000725,1.4619,1.4637,0.1569,0.1518,0.0407,0.0527,18670
86,100,700,823,71478,0.000725,1.4643,1.4636,0.1516,0.1518,0.0629,0.0529,18670
86,100,800,823,71578,0.000725,1.462,1.4634,0.1498,0.1518,0.0681,0.0534,18670
87,100,0,823,71601,0.000725,2.0304,2.0304,0.1496,0.1496,0.0492,0.0492,18670
87,100,100,823,71701,0.000725,1.4621,1.4688,0.1486,0.1517,0.0272,0.0539,18670
87,100,200,823,71801,0.000725,1.4622,1.4659,0.1512,0.1516,0.0506,0.0522,18670
87,100,300,823,71901,0.000725,1.4618,1.4649,0.1521,0.1515,0.1187,0.0518,18670
87,100,400,823,72001,0.000725,1.4641,1.4645,0.1533,0.1515,0.0314,0.051,18670
87,100,500,823,72101,0.000725,1.4637,1.4641,0.1495,0.1515,0.0418,0.05,18670
87,100,600,823,72201,0.000725,1.4623,1.4639,0.1533,0.1516,0.0862,0.0505,18670
87,100,700,823,72301,0.000725,1.4607,1.4636,0.1494,0.1516,0.0324,0.0505,18670
87,100,800,823,72401,0.000725,1.4607,1.4634,0.1526,0.1516,0.0355,0.0504,18670
88,100,0,823,72424,0.000725,2.0388,2.0388,0.1512,0.1512,0.076,0.076,18670
88,100,100,823,72524,0.000725,1.4656,1.469,0.1441,0.1516,0.0442,0.0514,18670
88,100,200,823,72624,0.000725,1.4642,1.4672,0.1524,0.1515,0.0754,0.0514,18670
88,100,300,823,72724,0.000725,1.4631,1.4663,0.151,0.1516,0.0317,0.0534,18670
88,100,400,823,72824,0.000725,1.4622,1.4655,0.1515,0.1514,0.0424,0.0511,18670
88,100,500,823,72924,0.000725,1.464,1.4649,0.1496,0.1515,0.0814,0.0525,18670
88,100,600,823,73024,0.000725,1.4625,1.4645,0.1489,0.1515,0.0898,0.0531,18670
88,100,700,823,73124,0.000725,1.4624,1.4642,0.1537,0.1515,0.0568,0.0527,18670
88,100,800,823,73224,0.000725,1.4635,1.4639,0.1566,0.1516,0.0446,0.0523,18670
89,100,0,823,73247,0.000725,2.0111,2.0111,0.1535,0.1535,0.0373,0.0373,18670
89,100,100,823,73347,0.000725,1.4629,1.4678,0.1533,0.1516,0.0457,0.0544,18670
89,100,200,823,73447,0.000725,1.4629,1.4651,0.1523,0.1518,0.0512,0.0551,18670
89,100,300,823,73547,0.000725,1.4626,1.4641,0.1506,0.1515,0.0419,0.0546,18670
89,100,400,823,73647,0.000725,1.4625,1.4637,0.1503,0.1515,0.0273,0.0543,18670
89,100,500,823,73747,0.000725,1.4619,1.4634,0.1524,0.1515,0.0415,0.0533,18670
89,100,600,823,73847,0.000725,1.4634,1.4632,0.1513,0.1514,0.0298,0.0516,18670
89,100,700,823,73947,0.000725,1.4614,1.4631,0.1532,0.1513,0.0592,0.0516,18670
89,100,800,823,74047,0.000725,1.4615,1.4629,0.152,0.1513,0.038,0.0518,18670
90,100,0,823,74070,0.000725,1.9797,1.9797,0.1542,0.1542,0.0397,0.0397,18670
90,100,100,823,74170,0.000725,1.4608,1.4661,0.1494,0.1511,0.0431,0.047,18670
90,100,200,823,74270,0.000725,1.4641,1.4641,0.1487,0.1512,0.0261,0.0476,18670
90,100,300,823,74370,0.000725,1.4627,1.4641,0.1502,0.1512,0.0385,0.0481,18670
90,100,400,823,74470,0.000725,1.4641,1.4638,0.1517,0.1511,0.036,0.05,18670
90,100,500,823,74570,0.000725,1.461,1.4635,0.1467,0.1511,0.0351,0.0501,18670
90,100,600,823,74670,0.000725,1.4627,1.4634,0.1502,0.1512,0.0325,0.051,18670
90,100,700,823,74770,0.000725,1.4627,1.4631,0.1464,0.1512,0.0598,0.0505,18670
90,100,800,823,74870,0.000725,1.461,1.4629,0.1546,0.1512,0.0509,0.0508,18670
91,100,0,823,74893,0.000725,1.9105,1.9105,0.15,0.15,0.036,0.036,18670
91,100,100,823,74993,0.000725,1.4623,1.4652,0.1488,0.1508,0.0694,0.0581,18670
91,100,200,823,75093,0.000725,1.4606,1.4634,0.1509,0.1508,0.0525,0.0556,18670
91,100,300,823,75193,0.000725,1.4633,1.4627,0.1489,0.1509,0.0235,0.0559,18670
91,100,400,823,75293,0.000725,1.4608,1.4623,0.1552,0.1509,0.0597,0.0544,18670
91,100,500,823,75393,0.000725,1.4624,1.4622,0.1469,0.1508,0.0388,0.0541,18670
91,100,600,823,75493,0.000725,1.4617,1.462,0.147,0.1508,0.0481,0.0539,18670
91,100,700,823,75593,0.000725,1.462,1.4619,0.1527,0.1508,0.0353,0.0536,18670
91,100,800,823,75693,0.000725,1.4611,1.4618,0.1541,0.1508,0.0849,0.0537,18670
92,100,0,823,75716,0.000725,2.0377,2.0377,0.1521,0.1521,0.0569,0.0569,18670
92,100,100,823,75816,0.000725,1.4631,1.4673,0.1488,0.1512,0.0319,0.0491,18670
92,100,200,823,75916,0.000725,1.4626,1.4653,0.1477,0.1514,0.0381,0.0487,18670
92,100,300,823,76016,0.000725,1.4612,1.4641,0.1498,0.1512,0.0296,0.0507,18670
92,100,400,823,76116,0.000725,1.4609,1.4634,0.1507,0.1512,0.0378,0.0524,18670
92,100,500,823,76216,0.000725,1.4621,1.463,0.1566,0.151,0.0891,0.0514,18670
92,100,600,823,76316,0.000725,1.4603,1.4627,0.1486,0.1509,0.0349,0.0517,18670
92,100,700,823,76416,0.000725,1.4609,1.4625,0.149,0.1509,0.0492,0.0521,18670
92,100,800,823,76516,0.000725,1.4629,1.4623,0.1444,0.1508,0.0461,0.0522,18670
93,100,0,823,76539,0.000725,2.0255,2.0255,0.1473,0.1473,0.0325,0.0325,18670
93,100,100,823,76639,0.000725,1.4604,1.4661,0.1542,0.1501,0.072,0.048,18670
93,100,200,823,76739,0.000725,1.46,1.4634,0.1533,0.1502,0.0285,0.049,18670
93,100,300,823,76839,0.000725,1.4603,1.4624,0.1517,0.1505,0.0533,0.0508,18670
93,100,400,823,76939,0.000725,1.4604,1.4621,0.1568,0.1506,0.0337,0.0506,18670
93,100,500,823,77039,0.000725,1.4595,1.4618,0.149,0.1506,0.0395,0.0498,18670
93,100,600,823,77139,0.000725,1.459,1.4615,0.1457,0.1506,0.1283,0.052,18670
93,100,700,823,77239,0.000725,1.4621,1.4615,0.1489,0.1505,0.0316,0.0522,18670
93,100,800,823,77339,0.000725,1.4642,1.4617,0.1505,0.1505,0.0389,0.0525,18670
94,100,0,823,77362,0.000725,1.9683,1.9683,0.1498,0.1498,0.0343,0.0343,18670
94,100,100,823,77462,0.000725,1.4631,1.468,0.1436,0.1499,0.0621,0.0519,18670
94,100,200,823,77562,0.000725,1.4619,1.4652,0.155,0.1502,0.0383,0.0525,18670
94,100,300,823,77662,0.000725,1.4626,1.4643,0.1544,0.1503,0.0548,0.0545,18670
94,100,400,823,77762,0.000725,1.4635,1.4638,0.1532,0.1504,0.0767,0.0541,18670
94,100,500,823,77862,0.000725,1.4627,1.4635,0.1476,0.1503,0.0621,0.0545,18670
94,100,600,823,77962,0.000725,1.464,1.4633,0.1501,0.1504,0.0418,0.0531,18670
94,100,700,823,78062,0.000725,1.4639,1.4631,0.1519,0.1504,0.0373,0.0534,18670
94,100,800,823,78162,0.000725,1.4624,1.463,0.1481,0.1504,0.038,0.053,18670
95,100,0,823,78185,0.000725,2.0219,2.0219,0.1484,0.1484,0.0619,0.0619,18670
95,100,100,823,78285,0.000725,1.4622,1.467,0.151,0.1501,0.0335,0.0461,18670
95,100,200,823,78385,0.000725,1.4611,1.4644,0.1474,0.1501,0.052,0.0462,18670
95,100,300,823,78485,0.000725,1.4617,1.4635,0.1493,0.15,0.0492,0.0493,18670
95,100,400,823,78585,0.000725,1.4619,1.4631,0.1531,0.15,0.0614,0.0494,18670
